file,orgText,outText,WER
achtgesichterambiwasse/achtgesichterambiwasse_0000.wav,hanake hatte allen körperschmuck den ein japanisches mädchen sitzend trippelnd und liegend zeigen muss,als nacen atter alerabe audi bei mer vanchus maedchen un sinsitressene unusimisch zeien mos,1.0
achtgesichterambiwasse/achtgesichterambiwasse_0001.wav,um zu den göttlichen schönheiten der vergänglichkeit gezählt zu werden ihr hals war biegsam wie eine reiherfeder,um zu den goettlichen schoenheiten der vergaenglichkeit gezaehlt zu werden ihr hals war bexer wie eine reihe feder,0.4117647058823529
achtgesichterambiwasse/achtgesichterambiwasse_0002.wav,ihre arme kurz wie die flügel eines noch nicht flüggen sperlings sass sie auf der matte und bereitete ihren tee,irahn uc wie die ebalis rictlichen sperlerlins sah sie auf dem markters bereiter tulieren siesen,0.8
achtgesichterambiwasse/achtgesichterambiwasse_0003.wav,so arbeitete sie vorsichtig wie unter einer glasglocke ging sie abends mit ihrer dienerin auf den hohen holzschuhen zum theater,so arbeitete sie vorsichtlich wie unter einer glasglocke ging sie abends mit ihrer daenerin auf den hohen holzschuheun zum theater,0.15
achtgesichterambiwasse/achtgesichterambiwasse_0004.wav,so war sie unauffällig als hätte sich ihr körper mit der sonne zur ruhe gelegt,supa sie unauffenlig als haette sich ihr karper mit der sonne zu ruhe gelegt,0.4
achtgesichterambiwasse/achtgesichterambiwasse_0005.wav,und als ginge nur ihr schatten mit der dienerin und der papierlaterne den weg zu den schatten,s als bingen nur ihr schaffen muste die wersen und der spapier larte er aller dene sieiduspaun,0.7058823529411765
achtgesichterambiwasse/achtgesichterambiwasse_0006.wav,lag sie in der nacht hinter den geschlossenen papierwänden ihres hauses mit frisiertem kopf auf der schlummerrolle,aie in denach unter e de schloss als auch tierweshe biushauses desesies und haupthas der sturane,0.8823529411764706
achtgesichterambiwasse/achtgesichterambiwasse_0007.wav,und zog mit den fingerspitzen den seidenen schlafsack ans kinn so war ihr feines vom mond beschienenes gesicht vornehm,und zog mit dem fingerspit zen den seidenen schlafsack ans kind sowar ihr vereines von mord beschiedenes gesicht fumarmenus,0.5789473684210527
achtgesichterambiwasse/achtgesichterambiwasse_0008.wav,als wäre es aus jadestein geschnitten und erschien unzerbrechlich und unvergänglich,es waere es aus jadestein geschnitten und erschien unser reichlich und unvergaenglich,0.4545454545454545
achtgesichterambiwasse/achtgesichterambiwasse_0009.wav,hanake war das reichste mädchen am biwasee nicht bloss reich an der äusseren schönheit welche die frauen ruhig und wunschlos macht ,as ateerates reisst perpechen ansiebasihe nicht muss weissig is vo aus ins stulbeit delin den frausen sue und unspossart,0.9523809523809524
achtgesichterambiwasse/achtgesichterambiwasse_0010.wav,auch reich an besitz die götter der vergänglichkeit hatten sie mit ihren glänzendsten geschenken,auch reich an be sitz die goetter der verdaenglichkeit hatten sie mit ihren glaenzensun geschenken,0.3571428571428571
achtgesichterambiwasse/achtgesichterambiwasse_0011.wav,mit schönheit und geld verwöhnt aber auch die göttin der unendlichkeit hatte ihr eine seele in die augen gegeben,mit schoenheit und geld verwohnt aber auch die goetting der unendlichkeit hatte ihr eine seele in die augen gelegt,0.2105263157894736
achtgesichterambiwasse/achtgesichterambiwasse_0012.wav,so dass ihre augen weinen konnten denn die wollust der träne ist das höchste geschenk dieser göttin,sodass ihrer gopen weinen konnten denn die bollust der traene ist das foechste geschenk dieser goetti,0.4705882352941176
achtgesichterambiwasse/achtgesichterambiwasse_0013.wav,lange ehe der krieg japans mit russland begann hörte hanake in ihrem hause am biwasee von freunden und freundinnen,ranne eeikikiaars und mislan vergafen wir der anzah diesen een hauser un diebarsen und heu si fouen,1.0
achtgesichterambiwasse/achtgesichterambiwasse_0014.wav,die im sommer über die berge von kioto zum besuch zu ihr an den see kamen,sind so worden wer die berse von fiun un ziesen nicht zi ier an den seikeec,0.8125
achtgesichterambiwasse/achtgesichterambiwasse_0015.wav,dass die fremden vom westen wie böse heuschreckenschwärme in japan erwartet würden um die männer zu töten die frauen zu verschleppen,dass die fremden vom westen ie boeser heuschreckenschnerme in japan erwartet ihnens um die maenner zu toeten die frauen zu verschleppen,0.2857142857142857
