file,orgText,outText,WER
achtgesichterambiwasse/achtgesichterambiwasse_0000.wav,hanake hatte allen körperschmuck den ein japanisches mädchen sitzend trippelnd und liegend zeigen muss, hanake hatte allen körperschmuck den ein japanisches mädchen sitzend streppelend und liegend zeigen muss,0.07142857142857142
achtgesichterambiwasse/achtgesichterambiwasse_0001.wav,um zu den göttlichen schönheiten der vergänglichkeit gezählt zu werden ihr hals war biegsam wie eine reiherfeder, um zu den göttlichen schönheiten der vergänglichkeit gezählt zu werden ihr hals war biegsam wie eine reihe feder,0.11764705882352941
achtgesichterambiwasse/achtgesichterambiwasse_0002.wav,ihre arme kurz wie die flügel eines noch nicht flüggen sperlings sass sie auf der matte und bereitete ihren tee, ihre arme kurz wie die flügel eines noch nicht flückungssperrelings saß sie auf der matte und bereitete ihren tee,0.15
achtgesichterambiwasse/achtgesichterambiwasse_0003.wav,so arbeitete sie vorsichtig wie unter einer glasglocke ging sie abends mit ihrer dienerin auf den hohen holzschuhen zum theater, so arbeitete sie vorsichtig wie unter einer glasglocke ging sie abends mit ihrer dienerin auf den hohen holzschuhen zum theater,0.0
achtgesichterambiwasse/achtgesichterambiwasse_0004.wav,so war sie unauffällig als hätte sich ihr körper mit der sonne zur ruhe gelegt, so war sie unauffällig als hätte sich ihr körper mit der sonne zur ruhe gelegt,0.0
achtgesichterambiwasse/achtgesichterambiwasse_0005.wav,und als ginge nur ihr schatten mit der dienerin und der papierlaterne den weg zu den schatten, und als ginge nur ihr schatten mit der dienerin und der papierlaterne den weg zu den schatten,0.0
achtgesichterambiwasse/achtgesichterambiwasse_0006.wav,lag sie in der nacht hinter den geschlossenen papierwänden ihres hauses mit frisiertem kopf auf der schlummerrolle, black sie in der nacht hinter den geschlossenen papierwänden ihres hauses mit frisiertem kopf auf der schlummerrolle,0.058823529411764705
achtgesichterambiwasse/achtgesichterambiwasse_0007.wav,und zog mit den fingerspitzen den seidenen schlafsack ans kinn so war ihr feines vom mond beschienenes gesicht vornehm, und zog mit den fingerspitzen den seidenen schlafsack ans kind so war ihr feines vom mondbeschienenes gesicht vornehmen,0.21052631578947367
achtgesichterambiwasse/achtgesichterambiwasse_0008.wav,als wäre es aus jadestein geschnitten und erschien unzerbrechlich und unvergänglich, als wäre es aus jadestein geschnitten und erschien unzerbrechlich und unvergänglich,0.0
achtgesichterambiwasse/achtgesichterambiwasse_0009.wav,hanake war das reichste mädchen am biwasee nicht bloss reich an der äusseren schönheit welche die frauen ruhig und wunschlos macht , hanake war das reichste mädchen am bivasee nicht bloß reich und der äußeren schönheit welche die frauen ruhig und wunschluss macht,0.23809523809523808
achtgesichterambiwasse/achtgesichterambiwasse_0010.wav,auch reich an besitz die götter der vergänglichkeit hatten sie mit ihren glänzendsten geschenken, auch reich an besitz die götter der vergänglichkeit hatten sie mit ihren glänzendsten geschenken,0.0
achtgesichterambiwasse/achtgesichterambiwasse_0011.wav,mit schönheit und geld verwöhnt aber auch die göttin der unendlichkeit hatte ihr eine seele in die augen gegeben, mit schönheit und geld verwöhnt aber auch die göttin der unendlichkeit hatte ihr eine seele in die augen gelegt,0.05263157894736842
achtgesichterambiwasse/achtgesichterambiwasse_0012.wav,so dass ihre augen weinen konnten denn die wollust der träne ist das höchste geschenk dieser göttin, so dass ihre augen weinen konnten denn die wallust der träne ist das höchste geschenk dieser göttin,0.058823529411764705
achtgesichterambiwasse/achtgesichterambiwasse_0013.wav,lange ehe der krieg japans mit russland begann hörte hanake in ihrem hause am biwasee von freunden und freundinnen, blange ehe der kriegjapanes mit russland begann hürte hanake in ihrem hause am bivasee von freunden und freundinnen,0.2631578947368421
achtgesichterambiwasse/achtgesichterambiwasse_0014.wav,die im sommer über die berge von kioto zum besuch zu ihr an den see kamen, die im sommer über die berge von kiyoto zum besuch zu ihr an den see kamen,0.0625
achtgesichterambiwasse/achtgesichterambiwasse_0015.wav,dass die fremden vom westen wie böse heuschreckenschwärme in japan erwartet würden um die männer zu töten die frauen zu verschleppen, dass die fremden vom westen wie böse häuschreckenschwärme in japan erwartet würden um die männer zu töten die frauen zu verschleppen,0.047619047619047616
achtgesichterambiwasse/achtgesichterambiwasse_0016.wav,und sich in das land zu teilen auf dem biwasee würde man dann bald schiffe sehen die rauch ausstiessen, und sich in das land zu teilen auf dem biwasee würde man dann bald schiffe sehen die rauch ausschließen,0.05263157894736842
achtgesichterambiwasse/achtgesichterambiwasse_0017.wav,und die seetiefe mit schrauben aufwühlten, und die seethefe mit schrauben auffühlten,0.3333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_0018.wav,auf eisen würden bald eisenwagen rasselnd wie gewitterwolken täglich durch japan eilen, auf eisen würden bald eisenwagen rasselnd wie gewitter wollten täglich durch japan eilen,0.16666666666666666
achtgesichterambiwasse/achtgesichterambiwasse_0019.wav,diese wagen würden die fremden in massen nach kioto und an die ufer des biwasees bringen, diese wagen würden die fremden in massen nach kyoto und an die ufer des biva sees bringen,0.1875
achtgesichterambiwasse/achtgesichterambiwasse_0020.wav,die leichten vogelkäfige der bambushäuser würden verschwinden und steinhäuser wie man sie im westen der erde baut, die leichten vogelkäfige der bambushäuser würden verschwinden und steinhäuser wie man sie im westen der erde baut,0.0
achtgesichterambiwasse/achtgesichterambiwasse_0021.wav,würden zum himmel wachsen und überall würde dann rauch und eisenlärm sein denn, würden zum himmel wachsen und überall würde dann rauch und eisenlärm sein,0.07692307692307693
achtgesichterambiwasse/achtgesichterambiwasse_0022.wav,die fremden lieben das eisenrasseln und können ohne die betäubende stimme des eisens nicht leben, denn die fremden lieben das eisen rasseln und können ohne die betäubende stimme des eisens nicht leben,0.2
achtgesichterambiwasse/achtgesichterambiwasse_0023.wav,sie lieben das leben als einen ewigen krieg anzusehen sie sind wie donnergötter ungeduldig und aufstampfend, sie lieben das leben als einen ewigen kampf anzusehen sie sind wie donnergörter ungeduldig und aufstampfend,0.125
achtgesichterambiwasse/achtgesichterambiwasse_0024.wav,und sie werden schlimmer als wolkenbrüche und schlimmer als taifun japan verheeren so sagte man, und sie werden schlimmer als wolkenbrüche und schlimmer als typhoon japan verheeren so sagte man,0.06666666666666667
achtgesichterambiwasse/achtgesichterambiwasse_0025.wav,hanake die keine eltern hatte und nur mit ein paar dienerinnen und dienern noch das haus ihres vaters bewohnte, hanake die keine eltern hatte und nur mit ein paar dienerinnen und dienern noch das haus ihres vaters bewohnte,0.0
achtgesichterambiwasse/achtgesichterambiwasse_0026.wav,hörte gruselnd die berichte ihrer freunde und erfand mit ihren freundinnen kleine spottlieder welche die dämonen des westens verhöhnten, hörte gruselnd die berichte ihrer freunde und erfand mit ihrer freundin kleine spotlieder welche die demonen des westens verhöhnten,0.21052631578947367
achtgesichterambiwasse/achtgesichterambiwasse_0027.wav,lieder die sie abends bei den bootfahrten in lampenerleuchteten booten auf dem biwasee sangen, lieder die sie abends bei den bootsfahrten in lampenerleuchteten boden auf dem bivasesangen,0.2857142857142857
achtgesichterambiwasse/achtgesichterambiwasse_0028.wav,eines abends  die sonne war eben untergegangen der see war hell als wäre er aus porzellan weiss und glänzend, eines abends die sonne war eben untergegangen der sie war hell als wäre er aus porzellan weiß und glänzend,0.10526315789473684
achtgesichterambiwasse/achtgesichterambiwasse_0029.wav,der himmel war golden als hätte hanake eine ihrer truhen geöffnet die aus goldlack waren und die geheimfächer enthielten , der himmel war golden als hätte hanake eine ihre tohe geöffnet die aus gold lag waren und die geheimfächer enthielten,0.21052631578947367
achtgesichterambiwasse/achtgesichterambiwasse_0030.wav,trat hanake auf den landungssteg der vor ihrem haus in den see reichte, draht hanake auf den landungssteg der vor ihrem haus in den see reichte,0.07692307692307693
achtgesichterambiwasse/achtgesichterambiwasse_0031.wav,und den links und rechts hohes schilf umwiegte in der richtung nach yabase erschienen drei segelboote, und den links und rechts hohes schilf umwiegte in der richtung nach jabase erschienen drei segelbote,0.125
achtgesichterambiwasse/achtgesichterambiwasse_0032.wav,die drei segel glitten wie senkrechte papierwände über das abendglatte wasser, die drei segel glitten wie senkrechte papierwände über das abendglatte wasser,0.0
achtgesichterambiwasse/achtgesichterambiwasse_0033.wav,man sah keine menschen denn jedes segel reichte so tief dass es das boot verdeckte, man sah keine menschen denn jedes segel reichte so tief das ist das boot verdeckte,0.13333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_0034.wav,die aufgepflanzten segel wurden grösser und kamen näher hanake fühlte eine bangigkeit, die aufgepflanzten segel wurden größer und kamen näher hanake füllte eine bangeigkeit,0.25
achtgesichterambiwasse/achtgesichterambiwasse_0035.wav,als kämen mit den drei segeln drei weisse unbeschriebene blätter aus ihrem schicksalsbuch geschwommen, als kämmen mit den drei segeln drei weiße und beschriebene blätter aus ihrem schicksalsbuch geschwommen,0.2857142857142857
achtgesichterambiwasse/achtgesichterambiwasse_0036.wav,und plötzlich las sie als eine sekunde von windstille die segel schlaff werden liess ein japanisches schriftzeichen, und plötzlich lasse ich als eine sekunde von windstelle die segel schlaff werden ließ ein japanisches schriftzeichen,0.23529411764705882
achtgesichterambiwasse/achtgesichterambiwasse_0037.wav,zufällig entstanden aus den falten jeder segelleinwand das erste boot sagte «ich grüsse dich», zufällig entstanden aus den falten der segelleinwand das erste boot sagte ich grüße dich,0.2857142857142857
achtgesichterambiwasse/achtgesichterambiwasse_0038.wav,das zweite boot sagte «ich liebe dich» das dritte boot sagte «ich töte dich», das zweite boot sagte ich liebe dich das dritte boot sagte ich tötte dich,0.35714285714285715
achtgesichterambiwasse/achtgesichterambiwasse_0039.wav,nach der kurzen windstille die knappe sekunden dauerte, nach der kurzen windstille die knappe sekunden dauerte,0.0
achtgesichterambiwasse/achtgesichterambiwasse_0040.wav,wechselte der see seine farbe wie vergossene schwarze tusche über weisses papier lief eine finsternis über die seefläche, wechselte der see seine fahrerbe wie vergossene schwarzzutusche über weißes papier lief eine finsternis über die seefläche,0.2222222222222222
achtgesichterambiwasse/achtgesichterambiwasse_0041.wav,und ganz unvermittelt setzte ein trompetender seesturm ein der alle drei segel fast flach auf das wasser legte, und ganz unvermittelsetzte einen trumpeten da seesturm ein der alle drei segel fast flach auf das wasser legte,0.2222222222222222
achtgesichterambiwasse/achtgesichterambiwasse_0042.wav,als müsste die leinwand den seeschaum reiben, als müsste die leinwand den seeschaum reiben,0.0
achtgesichterambiwasse/achtgesichterambiwasse_0043.wav,hanake tat einen schrei vor entsetzen da sie glaubte die segelboote müssten unter dem plötzlichen wind und in den kreiselnden wellen versinken, hanake tat einen schrei vor entsetzen da sie glaubte die segelbote müssten unter dem plötzlichen wind und in den kreiselnden wellen versinken,0.045454545454545456
achtgesichterambiwasse/achtgesichterambiwasse_0044.wav,aber die drei boote hoben sich wieder geschickte hände regierten die segel doch dieses sah hanake nicht mehr, aber die drei boote hoben sich weder geschickte hände regierten die segel doch dieses saar hanake nicht mehr,0.1111111111111111
achtgesichterambiwasse/achtgesichterambiwasse_0045.wav,sie hatte zugleich mit dem schrei als das aufgeregte schilf ihr um den nacken schlug einen sprung in die luft gemacht wie eine elektrisierte katze, sie hatte zugleich mit dem schrei als das aufgeregte schilf ihr um den nackenschlug einen sprung in die luft gemacht wie eine elektrisierte katze,0.08
achtgesichterambiwasse/achtgesichterambiwasse_0046.wav,und war in das wasser gefallen und als sie die augen öffnete, und war in das wasser gefallen als sie die augen öffnete,0.08333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_0047.wav,sah sie ein rudel fische und wusste dass sie unter dem wasser war als wäre sie selbst ein fisch, sah sie ein rudelfische und wusste dass sie unter dem wasser war als wäre sie selbst ein fisch,0.10526315789473684
achtgesichterambiwasse/achtgesichterambiwasse_0048.wav,dann verlor sie das bewusstsein als sie aufwachte lag sie in ihrem zimmer es war nacht, dann verlose sie das bewusstsein als sie aufwachte lag sie in ihren zimmer es war nach,0.1875
